offline_datapoint_27 1701779637 1081,960
offline_datapoint_9 1701779637 0,600
offline_datapoint_28 1701779637 9,008
offline_datapoint_21 1701779637 97,428
offline_datapoint_10 1701779637 0,667
offline_datapoint_3 1701779637 10695,111
offline_datapoint_15 1701779637 0,012
offline_datapoint_22 1701779642 732403,000
offline_datapoint_16 1701779642 3685,000
offline_datapoint_7 1701779642 567648256,000
offline_datapoint_25 1701779642 482783232,000
offline_datapoint_14 1701779642 7399821312,000
offline_datapoint_20 1701779642 202215424,000
offline_datapoint_6 1701779642 1703,000
offline_datapoint_0 1701779640 0,666
offline_datapoint_19 1701779640 12230,968
offline_datapoint_2 1701779642 202215424,000
offline_datapoint_12 1701779640 0,666
offline_datapoint_1 1701779642 4471689216,000
offline_datapoint_18 1701779642 3725922304,000
offline_datapoint_17 1701779640 0,000
offline_datapoint_23 1701779640 13,710
offline_datapoint_5 1701779640 4,165
offline_datapoint_24 1701779640 1974,306
offline_datapoint_29 1701779642 0,000
offline_datapoint_11 1701779640 3587,133
offline_datapoint_27 1701779640 846,893
offline_datapoint_9 1701779640 0,656
offline_datapoint_28 1701779640 23,988
offline_datapoint_21 1701779640 99,352
offline_datapoint_10 1701779640 2,665
offline_datapoint_3 1701779640 6862,222
offline_datapoint_15 1701779640 0,013
offline_datapoint_22 1701779645 732403,000
offline_datapoint_16 1701779645 3685,000
offline_datapoint_7 1701779645 567652352,000
offline_datapoint_25 1701779645 482787328,000
offline_datapoint_14 1701779645 7400259584,000
offline_datapoint_20 1701779645 202272768,000
offline_datapoint_6 1701779645 1706,000
offline_datapoint_0 1701779643 4,338
offline_datapoint_19 1701779643 19099,050
offline_datapoint_2 1701779645 202272768,000
offline_datapoint_12 1701779643 2,002
offline_datapoint_1 1701779645 4472995840,000
offline_datapoint_18 1701779645 3727708160,000
offline_datapoint_17 1701779643 0,652
offline_datapoint_23 1701779643 22,711
offline_datapoint_5 1701779643 8,732
offline_datapoint_24 1701779643 2230,597
offline_datapoint_29 1701779645 0,000
offline_datapoint_11 1701779643 3671,059
offline_datapoint_27 1701779643 1068,418
offline_datapoint_9 1701779643 0,567
offline_datapoint_28 1701779643 14,348
offline_datapoint_21 1701779643 99,481
offline_datapoint_10 1701779643 0,000
offline_datapoint_3 1701779643 7429,953
offline_datapoint_15 1701779643 0,011
offline_datapoint_22 1701779648 732403,000
offline_datapoint_16 1701779648 3709,000
offline_datapoint_7 1701779648 567652352,000
offline_datapoint_25 1701779648 482787328,000
offline_datapoint_14 1701779648 7420968960,000
offline_datapoint_20 1701779648 201326592,000
offline_datapoint_6 1701779648 1689,000
offline_datapoint_0 1701779646 16,693
offline_datapoint_19 1701779646 22157,318
offline_datapoint_2 1701779648 201326592,000
offline_datapoint_12 1701779646 2,337
offline_datapoint_1 1701779648 4494868480,000
offline_datapoint_18 1701779648 3793276928,000
offline_datapoint_17 1701779646 0,522
offline_datapoint_23 1701779646 24,103
offline_datapoint_5 1701779646 9,129
offline_datapoint_24 1701779646 1962,098
offline_datapoint_29 1701779648 33,000
offline_datapoint_11 1701779646 3456,791
offline_datapoint_27 1701779646 966,860
offline_datapoint_9 1701779646 2,295
offline_datapoint_28 1701779646 23,704
offline_datapoint_21 1701779646 96,793
offline_datapoint_10 1701779646 2,003
