277 1701730508 9983,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730509 9983,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730510 9983,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730511 9983,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730512 9983,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730513 20258,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730514 20258,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730515 20258,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730516 20258,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730517 20258,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730518 18253,600000 -1,000000 -101,000000 0,000000 0,000000
277 1701730519 18253,600000 -1,000000 -101,000000 0,000000 0,000000
277 1701730520 18253,600000 -1,000000 -101,000000 0,000000 0,000000
277 1701730521 18253,600000 -1,000000 -101,000000 0,000000 0,000000
277 1701730522 18253,600000 -1,000000 -101,000000 0,000000 0,000000
277 1701730523 18064,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730524 18064,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730525 18064,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730526 18064,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730527 18064,800000 -1,000000 -101,000000 0,000000 0,000000
277 1701730528 8866,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730529 8866,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730530 8866,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730531 8866,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730532 8866,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730533 3638,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730534 3638,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730535 3638,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730536 3638,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730537 3638,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730538 5970,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730539 5970,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730540 5970,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730541 5970,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730542 5970,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730543 4582,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730544 4582,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730545 4582,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730546 4582,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730547 4582,400000 -1,000000 -101,000000 0,000000 0,000000
277 1701730548 2496,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730549 2496,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730550 2496,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730551 2496,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730552 2496,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730553 4069,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730554 4069,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730555 4069,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730556 4069,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730557 4069,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730558 3610,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730559 3610,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730560 3610,200000 -1,000000 -101,000000 0,000000 0,000000
277 1701730561 3610,200000 -1,000000 -101,000000 0,000000 0,000000
