294 1701730513 1,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730514 1,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730515 1,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730516 1,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730517 1,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730518 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730519 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730520 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730521 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730522 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730523 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730524 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730525 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730526 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730527 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730528 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730529 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730530 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730531 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730532 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730533 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730534 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730535 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730536 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730537 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730553 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730554 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730555 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730556 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730557 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730563 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730564 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730565 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730566 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730567 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730568 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730569 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730570 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730571 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730572 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730578 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730579 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730580 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730581 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730582 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730588 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730589 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730590 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730591 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730592 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730598 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730599 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730600 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730601 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730602 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730613 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730614 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730615 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730616 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730617 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730618 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730619 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730620 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730621 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730622 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730638 0,800000 -1,000000 -101,000000 0,000000 0,000000
294 1701730639 0,800000 -1,000000 -101,000000 0,000000 0,000000
294 1701730640 0,800000 -1,000000 -101,000000 0,000000 0,000000
294 1701730641 0,800000 -1,000000 -101,000000 0,000000 0,000000
294 1701730642 0,800000 -1,000000 -101,000000 0,000000 0,000000
294 1701730643 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730644 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730645 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730646 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730647 0,400000 -1,000000 -101,000000 0,000000 0,000000
294 1701730663 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730664 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730665 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730666 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730667 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730668 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730669 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730670 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730671 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730672 0,600000 -1,000000 -101,000000 0,000000 0,000000
294 1701730673 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730674 0,200000 -1,000000 -101,000000 0,000000 0,000000
294 1701730675 0,200000 -1,000000 -101,000000 0,000000 0,000000
