342 1701731527 0,200000 -1,000000 0,200000 0,200000 0,008000
342 1701731526 0,200000 -1,000000 0,200000 0,200000 0,008000
342 1701731525 0,200000 -1,000000 0,200000 0,200000 0,008000
342 1701731524 0,200000 -1,000000 0,200000 0,200000 0,008000
342 1701731523 0,200000 -1,000000 0,200000 0,200000 0,008000
347 1701731527 0,200000 -1,000000 0,200000 0,200000 0,008000
347 1701731526 0,200000 -1,000000 0,200000 0,200000 0,008000
347 1701731525 0,200000 -1,000000 0,200000 0,200000 0,008000
347 1701731524 0,200000 -1,000000 0,200000 0,200000 0,008000
347 1701731523 0,200000 -1,000000 0,200000 0,200000 0,008000
345 1701731527 0,200000 -1,000000 0,200000 0,200000 0,008000
345 1701731526 0,200000 -1,000000 0,200000 0,200000 0,008000
345 1701731525 0,200000 -1,000000 0,200000 0,200000 0,008000
345 1701731524 0,200000 -1,000000 0,200000 0,200000 0,008000
345 1701731523 0,200000 -1,000000 0,200000 0,200000 0,008000
345 1701731523 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701731524 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701731525 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701731526 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701731527 0,200000 -1,000000 -101,000000 0,000000 0,000000
351 1701732077 0,200000 -1,000000 0,200000 0,200000 0,008000
351 1701732076 0,200000 -1,000000 0,200000 0,200000 0,008000
351 1701732075 0,200000 -1,000000 0,200000 0,200000 0,008000
351 1701732074 0,200000 -1,000000 0,200000 0,200000 0,008000
351 1701732073 0,200000 -1,000000 0,200000 0,200000 0,008000
353 1701732077 0,200000 -1,000000 0,200000 0,200000 0,008000
353 1701732076 0,200000 -1,000000 0,200000 0,200000 0,008000
353 1701732075 0,200000 -1,000000 0,200000 0,200000 0,008000
353 1701732074 0,200000 -1,000000 0,200000 0,200000 0,008000
353 1701732073 0,200000 -1,000000 0,200000 0,200000 0,008000
342 1701731523 0,200000 -1,000000 -101,000000 0,000000 0,000000
342 1701731524 0,200000 -1,000000 -101,000000 0,000000 0,000000
342 1701731525 0,200000 -1,000000 -101,000000 0,000000 0,000000
342 1701731526 0,200000 -1,000000 -101,000000 0,000000 0,000000
342 1701731527 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701732073 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701732074 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701732075 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701732076 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701732077 0,200000 -1,000000 -101,000000 0,000000 0,000000
347 1701731523 0,200000 -1,000000 -101,000000 0,000000 0,000000
347 1701731524 0,200000 -1,000000 -101,000000 0,000000 0,000000
347 1701731525 0,200000 -1,000000 -101,000000 0,000000 0,000000
347 1701731526 0,200000 -1,000000 -101,000000 0,000000 0,000000
347 1701731527 0,200000 -1,000000 -101,000000 0,000000 0,000000
351 1701732073 0,200000 -1,000000 -101,000000 0,000000 0,000000
351 1701732074 0,200000 -1,000000 -101,000000 0,000000 0,000000
351 1701732075 0,200000 -1,000000 -101,000000 0,000000 0,000000
351 1701732076 0,200000 -1,000000 -101,000000 0,000000 0,000000
351 1701732077 0,200000 -1,000000 -101,000000 0,000000 0,000000
345 1701733023 0,200000 -1,000000 -101,000000 0,000000 0,000000
