154 1701728925 8,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728926 8,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728927 8,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728928 8,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728929 8,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728930 10,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728931 10,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728932 10,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728930 7,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728931 7,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728932 7,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728933 10,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728934 10,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728935 7,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728936 7,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728937 7,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728938 7,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728939 7,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728940 4,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701728941 4,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701728942 4,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701728933 7,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728934 7,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728935 12,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728936 12,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728937 12,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728938 12,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728939 12,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728940 6,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728941 6,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728942 6,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728943 4,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701728944 4,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701728945 0,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728946 0,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728947 0,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728943 6,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728944 6,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728945 0,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728946 0,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728947 0,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728948 0,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728949 0,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728950 1,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728951 1,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728952 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728948 0,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728949 0,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728950 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728951 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728952 0,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728953 1,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728954 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728953 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728954 0,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728965 1,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728966 1,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728967 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701728965 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728966 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728967 1,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728968 1,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728969 1,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701728970 2,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701728971 2,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701728972 2,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701728968 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728969 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728970 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728971 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728972 1,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728973 2,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701728974 2,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701728975 2,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728976 2,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728977 2,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728973 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728974 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728975 2,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701728976 2,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701728977 2,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701728978 2,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728979 2,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728980 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728981 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728982 1,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728978 2,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701728979 2,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701728980 2,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728981 2,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728982 2,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728983 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728984 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728985 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701728986 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701728987 0,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701728983 2,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728984 2,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728985 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728986 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728987 1,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701728988 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701728989 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701728990 1,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701728991 1,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701728992 1,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701728988 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728989 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701728990 1,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728991 1,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728992 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701728993 1,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701728994 1,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701728993 1,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701728994 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729000 3,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729001 3,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729002 3,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701729000 1,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729001 1,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729002 1,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729003 3,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729004 3,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729005 4,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729006 4,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729007 4,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729003 1,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729004 1,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729005 3,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729006 3,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729007 3,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729008 4,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729009 4,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729010 3,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729011 3,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729012 3,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729008 3,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729009 3,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729010 4,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729011 4,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729012 4,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729013 3,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729014 3,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729015 4,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729016 4,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729017 4,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729013 4,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729014 4,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729015 6,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701729016 6,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701729017 6,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701729018 4,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729019 4,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729020 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729021 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729022 0,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729018 6,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701729019 6,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701729020 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729021 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729022 1,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729023 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729024 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729025 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729026 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729027 0,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729023 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729024 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729025 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729026 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729027 0,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729028 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729029 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729030 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729031 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729032 1,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729028 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729029 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729030 1,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701729031 1,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701729032 1,000000 -1,000000 -101,000000 0,000000 0,000000
154 1701729033 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729034 1,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729035 2,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729036 2,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729037 2,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701729033 1,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701729034 1,000000 -1,000000 -101,000000 0,000000 0,000000
176 1701729035 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729036 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729037 1,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729038 2,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729039 2,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729040 0,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729041 0,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729042 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729038 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729039 1,600000 -1,000000 -101,000000 0,000000 0,000000
176 1701729040 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701729041 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701729042 1,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729043 0,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729044 0,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729045 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729046 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729047 0,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729043 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701729044 1,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701729045 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729046 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729047 0,400000 -1,000000 -101,000000 0,000000 0,000000
154 1701729048 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729049 0,800000 -1,000000 -101,000000 0,000000 0,000000
154 1701729050 2,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729051 2,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729052 2,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729053 2,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729054 2,600000 -1,000000 -101,000000 0,000000 0,000000
154 1701729055 3,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729056 3,200000 -1,000000 -101,000000 0,000000 0,000000
154 1701729057 3,200000 -1,000000 -101,000000 0,000000 0,000000
176 1701729048 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729049 0,400000 -1,000000 -101,000000 0,000000 0,000000
176 1701729050 1,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729051 1,800000 -1,000000 -101,000000 0,000000 0,000000
176 1701729052 1,800000 -1,000000 -101,000000 0,000000 0,000000
