448 1701779608 6,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779609 6,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779610 6,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779611 6,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779612 6,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779613 12,800000 -1,000000 -101,000000 0,000000 0,000000
448 1701779614 12,800000 -1,000000 -101,000000 0,000000 0,000000
448 1701779615 12,800000 -1,000000 -101,000000 0,000000 0,000000
448 1701779616 12,800000 -1,000000 -101,000000 0,000000 0,000000
448 1701779617 12,800000 -1,000000 -101,000000 0,000000 0,000000
448 1701779618 18,000000 -1,000000 -101,000000 0,000000 0,000000
448 1701779619 18,000000 -1,000000 -101,000000 0,000000 0,000000
448 1701779620 18,000000 -1,000000 -101,000000 0,000000 0,000000
448 1701779621 18,000000 -1,000000 -101,000000 0,000000 0,000000
448 1701779622 18,000000 -1,000000 -101,000000 0,000000 0,000000
448 1701779623 20,200000 -1,000000 -101,000000 0,000000 0,000000
448 1701779624 20,200000 -1,000000 -101,000000 0,000000 0,000000
448 1701779625 20,200000 -1,000000 -101,000000 0,000000 0,000000
448 1701779626 20,200000 -1,000000 -101,000000 0,000000 0,000000
448 1701779627 20,200000 -1,000000 -101,000000 0,000000 0,000000
448 1701779628 17,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779629 17,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779630 17,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779631 17,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779632 17,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779633 15,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779634 15,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779635 15,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779636 15,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779637 15,400000 -1,000000 -101,000000 0,000000 0,000000
448 1701779638 14,800000 -1,000000 -101,000000 0,000000 0,000000
