offline_datapoint_17 1701730526 12,309
offline_datapoint_29 1701730526 5,059
offline_datapoint_18 1701730526 2191,590
offline_datapoint_23 1701730528 0,000
offline_datapoint_5 1701730526 4113,921
offline_datapoint_21 1701730526 527,230
offline_datapoint_3 1701730526 0,402
offline_datapoint_22 1701730526 9,628
offline_datapoint_15 1701730526 97,650
offline_datapoint_4 1701730526 0,664
offline_datapoint_27 1701730526 16772,414
offline_datapoint_9 1701730526 0,008
offline_datapoint_16 1701730531 732224,000
offline_datapoint_10 1701730531 3198,000
offline_datapoint_1 1701730531 393715712,000
offline_datapoint_19 1701730531 417124352,000
offline_datapoint_8 1701730531 6858878976,000
offline_datapoint_14 1701730531 191094784,000
offline_datapoint_0 1701730531 1299,000
offline_datapoint_24 1701730529 0,000
offline_datapoint_13 1701730529 6685,999
offline_datapoint_26 1701730531 191094784,000
offline_datapoint_6 1701730529 0,000
offline_datapoint_25 1701730531 4157886464,000
offline_datapoint_12 1701730531 6422675456,000
offline_datapoint_11 1701730529 1,174
offline_datapoint_17 1701730529 6,863
offline_datapoint_29 1701730529 4,566
offline_datapoint_18 1701730529 1538,992
offline_datapoint_23 1701730531 0,000
offline_datapoint_5 1701730529 2754,021
offline_datapoint_21 1701730529 704,035
offline_datapoint_3 1701730529 0,225
offline_datapoint_22 1701730529 10,687
offline_datapoint_15 1701730529 96,227
offline_datapoint_4 1701730529 0,000
offline_datapoint_27 1701730529 7872,000
offline_datapoint_9 1701730529 0,005
offline_datapoint_16 1701730534 732224,000
offline_datapoint_10 1701730534 3212,000
offline_datapoint_1 1701730534 393752576,000
offline_datapoint_19 1701730534 417148928,000
offline_datapoint_8 1701730534 6859767808,000
offline_datapoint_14 1701730534 191356928,000
offline_datapoint_0 1701730534 1300,000
offline_datapoint_24 1701730532 105,156
offline_datapoint_13 1701730532 6111,385
offline_datapoint_26 1701730534 191356928,000
offline_datapoint_6 1701730532 14,688
offline_datapoint_25 1701730534 4159004672,000
offline_datapoint_12 1701730534 6427676672,000
offline_datapoint_11 1701730532 0,782
offline_datapoint_17 1701730532 8,464
offline_datapoint_29 1701730532 4,564
offline_datapoint_18 1701730532 2520,066
offline_datapoint_23 1701730534 0,000
offline_datapoint_5 1701730532 4635,866
offline_datapoint_21 1701730532 413,613
offline_datapoint_3 1701730532 1,076
offline_datapoint_22 1701730532 36,721
offline_datapoint_15 1701730532 98,293
offline_datapoint_4 1701730532 0,000
offline_datapoint_27 1701730532 16100,073
offline_datapoint_9 1701730532 0,022
offline_datapoint_16 1701730537 732224,000
offline_datapoint_10 1701730537 3229,000
offline_datapoint_1 1701730537 394838016,000
offline_datapoint_19 1701730537 417226752,000
offline_datapoint_8 1701730537 6833610752,000
offline_datapoint_14 1701730537 191709184,000
offline_datapoint_0 1701730537 1320,000
offline_datapoint_24 1701730535 268,420
offline_datapoint_13 1701730535 6700,533
offline_datapoint_26 1701730537 191709184,000
offline_datapoint_6 1701730535 55,146
offline_datapoint_25 1701730537 4130025472,000
offline_datapoint_12 1701730537 6406377472,000
offline_datapoint_11 1701730535 0,260
offline_datapoint_17 1701730535 13,318
offline_datapoint_29 1701730535 6,229
offline_datapoint_18 1701730535 2193,868
offline_datapoint_23 1701730537 0,000
offline_datapoint_5 1701730535 3686,788
offline_datapoint_21 1701730535 751,775
offline_datapoint_3 1701730535 1,586
offline_datapoint_22 1701730535 60,461
offline_datapoint_15 1701730535 98,078
offline_datapoint_4 1701730535 2,325
offline_datapoint_27 1701730535 18040,967
offline_datapoint_9 1701730535 0,032
offline_datapoint_16 1701730540 732224,000
offline_datapoint_10 1701730540 3221,000
offline_datapoint_1 1701730540 394850304,000
offline_datapoint_19 1701730540 417226752,000
offline_datapoint_8 1701730540 6825193472,000
offline_datapoint_14 1701730540 191463424,000
offline_datapoint_0 1701730540 1329,000
offline_datapoint_24 1701730538 0,334
offline_datapoint_13 1701730538 1786,145
offline_datapoint_26 1701730540 191463424,000
offline_datapoint_6 1701730538 0,334
offline_datapoint_25 1701730540 4119756800,000
offline_datapoint_12 1701730540 6390038528,000
offline_datapoint_11 1701730538 0,913
offline_datapoint_17 1701730538 3,217
offline_datapoint_29 1701730538 2,348
offline_datapoint_18 1701730538 1268,233
offline_datapoint_23 1701730540 0,000
offline_datapoint_5 1701730538 1964,125
offline_datapoint_21 1701730538 275,485
offline_datapoint_3 1701730538 0,227
offline_datapoint_22 1701730538 5,677
offline_datapoint_15 1701730538 99,724
offline_datapoint_4 1701730538 0,000
offline_datapoint_27 1701730538 14215,529
offline_datapoint_9 1701730538 0,005
offline_datapoint_16 1701730543 732224,000
offline_datapoint_10 1701730543 3265,000
offline_datapoint_1 1701730543 394817536,000
offline_datapoint_19 1701730543 417628160,000
offline_datapoint_8 1701730543 6957891584,000
offline_datapoint_14 1701730543 192286720,000
offline_datapoint_0 1701730543 1273,000
offline_datapoint_24 1701730541 150,292
offline_datapoint_13 1701730541 33613,578
offline_datapoint_26 1701730543 192286720,000
offline_datapoint_6 1701730541 18,035
offline_datapoint_25 1701730543 4239020032,000
offline_datapoint_12 1701730543 6605008896,000
offline_datapoint_11 1701730541 0,652
offline_datapoint_17 1701730541 32,937
offline_datapoint_29 1701730541 10,960
offline_datapoint_18 1701730541 4574,212
offline_datapoint_23 1701730543 0,000
offline_datapoint_5 1701730541 7509,242
offline_datapoint_21 1701730541 2940,040
offline_datapoint_3 1701730541 0,979
offline_datapoint_22 1701730541 30,058
offline_datapoint_15 1701730541 97,055
offline_datapoint_4 1701730541 0,000
offline_datapoint_27 1701730541 25122,133
offline_datapoint_9 1701730541 0,020
offline_datapoint_16 1701730546 732224,000
offline_datapoint_10 1701730546 3269,000
offline_datapoint_1 1701730546 394678272,000
offline_datapoint_19 1701730546 417628160,000
offline_datapoint_8 1701730546 6961446912,000
offline_datapoint_14 1701730546 191410176,000
offline_datapoint_0 1701730546 1265,000
offline_datapoint_24 1701730544 38,226
offline_datapoint_13 1701730544 1196,636
offline_datapoint_26 1701730546 191410176,000
offline_datapoint_6 1701730544 7,978
offline_datapoint_25 1701730546 4243992576,000
offline_datapoint_12 1701730546 6611095552,000
offline_datapoint_11 1701730544 0,130
offline_datapoint_17 1701730544 5,221
offline_datapoint_29 1701730544 3,635
offline_datapoint_18 1701730544 2472,383
offline_datapoint_23 1701730546 0,000
offline_datapoint_5 1701730544 2845,002
offline_datapoint_21 1701730544 443,752
offline_datapoint_3 1701730544 0,744
offline_datapoint_22 1701730544 32,907
offline_datapoint_15 1701730544 99,235
offline_datapoint_4 1701730544 0,665
offline_datapoint_27 1701730544 8616,081
offline_datapoint_9 1701730544 0,015
offline_datapoint_16 1701730549 732224,000
offline_datapoint_10 1701730549 3269,000
offline_datapoint_1 1701730549 394719232,000
offline_datapoint_19 1701730549 417628160,000
offline_datapoint_8 1701730549 6955405312,000
offline_datapoint_14 1701730549 191897600,000
offline_datapoint_0 1701730549 1271,000
offline_datapoint_24 1701730547 16,682
offline_datapoint_13 1701730547 3822,517
offline_datapoint_26 1701730549 191897600,000
offline_datapoint_6 1701730547 1,668
offline_datapoint_25 1701730549 4237041664,000
offline_datapoint_12 1701730549 6602084352,000
offline_datapoint_11 1701730547 0,000
offline_datapoint_17 1701730547 10,991
offline_datapoint_29 1701730547 5,864
offline_datapoint_18 1701730547 2983,411
offline_datapoint_23 1701730549 0,000
offline_datapoint_5 1701730547 3295,365
offline_datapoint_21 1701730547 618,903
offline_datapoint_3 1701730547 2,278
offline_datapoint_22 1701730547 17,683
offline_datapoint_15 1701730547 95,471
offline_datapoint_4 1701730547 2,002
offline_datapoint_27 1701730547 9196,679
offline_datapoint_9 1701730547 0,046
offline_datapoint_16 1701730552 732224,000
offline_datapoint_10 1701730552 3268,000
offline_datapoint_1 1701730552 394723328,000
offline_datapoint_19 1701730552 417632256,000
offline_datapoint_8 1701730552 6934929408,000
offline_datapoint_14 1701730552 192049152,000
offline_datapoint_0 1701730552 1273,000
offline_datapoint_24 1701730550 7,999
offline_datapoint_13 1701730550 6784,130
offline_datapoint_26 1701730552 192049152,000
offline_datapoint_6 1701730550 1,333
offline_datapoint_25 1701730552 4215607296,000
offline_datapoint_12 1701730552 6580129792,000
offline_datapoint_11 1701730550 0,000
offline_datapoint_17 1701730550 15,368
offline_datapoint_29 1701730550 5,729
offline_datapoint_18 1701730550 3189,591
offline_datapoint_23 1701730552 0,000
offline_datapoint_5 1701730550 3591,539
offline_datapoint_21 1701730550 813,229
offline_datapoint_3 1701730550 0,441
offline_datapoint_22 1701730550 13,665
offline_datapoint_15 1701730550 99,495
offline_datapoint_4 1701730550 0,000
offline_datapoint_27 1701730550 18319,610
offline_datapoint_9 1701730550 0,009
offline_datapoint_16 1701730555 732224,000
offline_datapoint_10 1701730555 3266,000
offline_datapoint_1 1701730555 394727424,000
offline_datapoint_19 1701730555 417894400,000
offline_datapoint_8 1701730555 6944014336,000
offline_datapoint_14 1701730555 192073728,000
offline_datapoint_0 1701730555 1273,000
offline_datapoint_24 1701730553 0,000
offline_datapoint_13 1701730553 892,156
offline_datapoint_26 1701730555 192073728,000
offline_datapoint_6 1701730553 0,000
offline_datapoint_25 1701730555 4223528960,000
offline_datapoint_12 1701730555 6587518976,000
offline_datapoint_11 1701730553 0,000
offline_datapoint_17 1701730553 3,798
offline_datapoint_29 1701730553 3,250
offline_datapoint_18 1701730553 2014,921
offline_datapoint_23 1701730555 0,000
offline_datapoint_5 1701730553 2481,796
offline_datapoint_21 1701730553 416,628
offline_datapoint_3 1701730553 1,842
offline_datapoint_22 1701730553 6,323
offline_datapoint_15 1701730553 98,029
offline_datapoint_4 1701730553 0,000
offline_datapoint_27 1701730553 11398,737
offline_datapoint_9 1701730553 0,037
offline_datapoint_16 1701730558 732224,000
offline_datapoint_10 1701730558 3247,000
offline_datapoint_1 1701730558 394719232,000
offline_datapoint_19 1701730558 417894400,000
offline_datapoint_8 1701730558 6913552384,000
offline_datapoint_14 1701730558 192581632,000
offline_datapoint_0 1701730558 1290,000
offline_datapoint_24 1701730556 4,642
offline_datapoint_13 1701730556 6631,801
offline_datapoint_26 1701730558 192581632,000
offline_datapoint_6 1701730556 1,658
offline_datapoint_25 1701730558 4198125568,000
offline_datapoint_12 1701730558 6528221184,000
offline_datapoint_11 1701730556 0,000
offline_datapoint_17 1701730556 14,129
offline_datapoint_29 1701730556 5,181
offline_datapoint_18 1701730556 3114,449
offline_datapoint_23 1701730558 1,000
offline_datapoint_5 1701730556 3644,688
offline_datapoint_21 1701730556 845,928
offline_datapoint_3 1701730556 0,336
offline_datapoint_22 1701730556 7,959
offline_datapoint_15 1701730556 99,652
offline_datapoint_4 1701730556 0,000
offline_datapoint_27 1701730556 6037,333
offline_datapoint_9 1701730556 0,007
offline_datapoint_16 1701730561 732224,000
offline_datapoint_10 1701730561 3246,000
offline_datapoint_1 1701730561 394719232,000
offline_datapoint_19 1701730561 417894400,000
offline_datapoint_8 1701730561 6913998848,000
offline_datapoint_14 1701730561 192339968,000
offline_datapoint_0 1701730561 1288,000
offline_datapoint_24 1701730559 5,329
offline_datapoint_13 1701730559 5605,627
offline_datapoint_26 1701730561 192339968,000
offline_datapoint_6 1701730559 0,666
offline_datapoint_25 1701730561 4197502976,000
offline_datapoint_12 1701730561 6527782912,000
offline_datapoint_11 1701730559 0,130
offline_datapoint_17 1701730559 8,395
offline_datapoint_29 1701730559 5,205
offline_datapoint_18 1701730559 2726,035
offline_datapoint_23 1701730561 0,000
offline_datapoint_5 1701730559 3149,397
offline_datapoint_21 1701730559 1017,933
offline_datapoint_3 1701730559 1,313
offline_datapoint_22 1701730559 8,994
offline_datapoint_15 1701730559 97,284
offline_datapoint_4 1701730559 1,332
offline_datapoint_27 1701730559 8760,889
offline_datapoint_9 1701730559 0,026
offline_datapoint_16 1701730564 732224,000
offline_datapoint_10 1701730564 3236,000
offline_datapoint_1 1701730564 394719232,000
offline_datapoint_19 1701730564 417894400,000
offline_datapoint_8 1701730564 6916730880,000
offline_datapoint_14 1701730564 192716800,000
offline_datapoint_0 1701730564 1284,000
offline_datapoint_24 1701730562 0,333
offline_datapoint_13 1701730562 4569,202
offline_datapoint_26 1701730564 192716800,000
offline_datapoint_6 1701730562 0,333
offline_datapoint_25 1701730564 4200607744,000
offline_datapoint_12 1701730564 6531665920,000
offline_datapoint_11 1701730562 0,260
offline_datapoint_17 1701730562 9,568
offline_datapoint_29 1701730562 4,288
offline_datapoint_18 1701730562 2859,411
offline_datapoint_23 1701730564 0,000
offline_datapoint_5 1701730562 3236,962
offline_datapoint_21 1701730562 1119,016
offline_datapoint_3 1701730562 0,610
offline_datapoint_22 1701730562 9,314
offline_datapoint_15 1701730562 97,667
offline_datapoint_4 1701730562 0,000
offline_datapoint_27 1701730562 7296,000
offline_datapoint_9 1701730562 0,012
offline_datapoint_16 1701730567 732224,000
offline_datapoint_10 1701730567 3226,000
offline_datapoint_1 1701730567 394719232,000
offline_datapoint_19 1701730567 417894400,000
offline_datapoint_8 1701730567 6912598016,000
offline_datapoint_14 1701730567 192008192,000
offline_datapoint_0 1701730567 1278,000
offline_datapoint_24 1701730565 8,335
offline_datapoint_13 1701730565 2360,240
offline_datapoint_26 1701730567 192008192,000
offline_datapoint_6 1701730565 1,334
offline_datapoint_25 1701730567 4196683776,000
offline_datapoint_12 1701730567 6528512000,000
offline_datapoint_11 1701730565 0,000
offline_datapoint_17 1701730565 5,181
offline_datapoint_29 1701730565 2,344
offline_datapoint_18 1701730565 2701,323
offline_datapoint_23 1701730567 0,000
offline_datapoint_5 1701730565 3207,446
offline_datapoint_21 1701730565 600,479
offline_datapoint_3 1701730565 0,524
offline_datapoint_22 1701730565 31,008
offline_datapoint_15 1701730565 99,552
offline_datapoint_4 1701730565 1,334
offline_datapoint_27 1701730565 6540,387
offline_datapoint_9 1701730565 0,010
offline_datapoint_16 1701730570 732224,000
offline_datapoint_10 1701730570 3219,000
offline_datapoint_1 1701730570 394743808,000
offline_datapoint_19 1701730570 417902592,000
offline_datapoint_8 1701730570 6913339392,000
offline_datapoint_14 1701730570 192618496,000
offline_datapoint_0 1701730570 1286,000
offline_datapoint_24 1701730568 6,666
offline_datapoint_13 1701730568 4807,605
offline_datapoint_26 1701730570 192618496,000
offline_datapoint_6 1701730568 1,333
offline_datapoint_25 1701730570 4195119104,000
offline_datapoint_12 1701730570 6526562304,000
offline_datapoint_11 1701730568 0,391
offline_datapoint_17 1701730568 11,070
offline_datapoint_29 1701730568 5,338
offline_datapoint_18 1701730568 2745,774
offline_datapoint_23 1701730570 0,000
offline_datapoint_5 1701730568 3358,058
offline_datapoint_21 1701730568 2043,832
offline_datapoint_3 1701730568 0,532
offline_datapoint_22 1701730568 12,999
offline_datapoint_15 1701730568 97,443
offline_datapoint_4 1701730568 0,000
offline_datapoint_27 1701730568 9898,667
offline_datapoint_9 1701730568 0,011
offline_datapoint_16 1701730573 732224,000
offline_datapoint_10 1701730573 3197,000
offline_datapoint_1 1701730573 394735616,000
offline_datapoint_19 1701730573 417902592,000
offline_datapoint_8 1701730573 6870884352,000
offline_datapoint_14 1701730573 193011712,000
offline_datapoint_0 1701730573 1308,000
offline_datapoint_24 1701730571 6,337
offline_datapoint_13 1701730571 3252,778
offline_datapoint_26 1701730573 193011712,000
offline_datapoint_6 1701730571 1,001
offline_datapoint_25 1701730573 4161212416,000
offline_datapoint_12 1701730573 6454046720,000
offline_datapoint_11 1701730571 0,130
offline_datapoint_17 1701730571 8,541
offline_datapoint_29 1701730571 2,866
offline_datapoint_18 1701730571 2689,079
offline_datapoint_23 1701730573 0,000
offline_datapoint_5 1701730571 3106,683
offline_datapoint_21 1701730571 752,155
offline_datapoint_3 1701730571 0,671
offline_datapoint_22 1701730571 20,680
offline_datapoint_15 1701730571 99,093
offline_datapoint_4 1701730571 1,334
offline_datapoint_27 1701730571 10504,258
offline_datapoint_9 1701730571 0,013
offline_datapoint_16 1701730576 732224,000
offline_datapoint_10 1701730576 3203,000
offline_datapoint_1 1701730576 394735616,000
offline_datapoint_19 1701730576 417902592,000
offline_datapoint_8 1701730576 6865928192,000
offline_datapoint_14 1701730576 192503808,000
offline_datapoint_0 1701730576 1313,000
offline_datapoint_24 1701730574 19,301
offline_datapoint_13 1701730574 1993,292
offline_datapoint_26 1701730576 192503808,000
offline_datapoint_6 1701730574 1,331
offline_datapoint_25 1701730576 4157431808,000
offline_datapoint_12 1701730576 6454763520,000
offline_datapoint_11 1701730574 0,000
offline_datapoint_17 1701730574 3,807
offline_datapoint_29 1701730574 1,820
offline_datapoint_18 1701730574 2386,294
offline_datapoint_23 1701730576 0,000
offline_datapoint_5 1701730574 2897,761
offline_datapoint_21 1701730574 587,672
offline_datapoint_3 1701730574 0,669
offline_datapoint_22 1701730574 18,302
offline_datapoint_15 1701730574 97,517
offline_datapoint_4 1701730574 0,000
offline_datapoint_27 1701730574 11422,255
offline_datapoint_9 1701730574 0,013
offline_datapoint_16 1701730579 732224,000
offline_datapoint_10 1701730579 3195,000
offline_datapoint_1 1701730579 394735616,000
offline_datapoint_19 1701730579 417902592,000
offline_datapoint_8 1701730579 6869135360,000
offline_datapoint_14 1701730579 192786432,000
offline_datapoint_0 1701730579 1306,000
offline_datapoint_24 1701730577 10,965
offline_datapoint_13 1701730577 6180,779
offline_datapoint_26 1701730579 192786432,000
offline_datapoint_6 1701730577 1,661
offline_datapoint_25 1701730579 4161781760,000
offline_datapoint_12 1701730579 6454272000,000
offline_datapoint_11 1701730577 0,000
offline_datapoint_17 1701730577 11,864
offline_datapoint_29 1701730577 3,115
offline_datapoint_18 1701730577 2976,583
offline_datapoint_23 1701730579 1,000
offline_datapoint_5 1701730577 3521,858
offline_datapoint_21 1701730577 751,622
offline_datapoint_3 1701730577 0,366
offline_datapoint_22 1701730577 10,633
offline_datapoint_15 1701730577 97,686
offline_datapoint_4 1701730577 0,000
offline_datapoint_27 1701730577 11792,000
offline_datapoint_9 1701730577 0,007
offline_datapoint_16 1701730582 732224,000
offline_datapoint_10 1701730582 3193,000
offline_datapoint_1 1701730582 394735616,000
offline_datapoint_19 1701730582 417234944,000
offline_datapoint_8 1701730582 6876897280,000
offline_datapoint_14 1701730582 192798720,000
offline_datapoint_0 1701730582 1301,000
offline_datapoint_24 1701730580 6,285
offline_datapoint_13 1701730580 16057,861
offline_datapoint_26 1701730582 192798720,000
offline_datapoint_6 1701730580 1,323
offline_datapoint_25 1701730582 4168097792,000
offline_datapoint_12 1701730582 6462169088,000
offline_datapoint_11 1701730580 0,000
offline_datapoint_17 1701730580 15,627
offline_datapoint_29 1701730580 6,073
offline_datapoint_18 1701730580 3618,179
offline_datapoint_23 1701730582 1,000
offline_datapoint_5 1701730580 3734,286
offline_datapoint_21 1701730580 963,260
offline_datapoint_3 1701730580 0,339
offline_datapoint_22 1701730580 13,893
offline_datapoint_15 1701730580 97,907
offline_datapoint_4 1701730580 0,000
offline_datapoint_27 1701730580 6558,476
offline_datapoint_9 1701730580 0,007
